episode,ep_len,ep_reward,ep_mean,ep_std,fps,time_elapsed,total_timesteps,timestamp
344,84,-250.000000,-250.000000,149.592588,1846.945811,0.045480,31865,1761979679
345,67,-250.000000,-250.000000,149.914840,1685.924756,0.039741,31932,1761979679
346,56,-250.000000,-250.000000,150.389725,1609.810590,0.034787,31988,1761979679
347,54,-250.000000,-250.000000,151.247266,1234.331455,0.043748,32042,1761979679
348,65,-250.000000,-250.000000,149.839371,1399.292526,0.046452,32107,1761979679
349,60,-250.000000,-250.000000,146.422249,1490.619092,0.040252,32167,1761979679
350,79,-250.000000,-250.000000,146.403364,1443.476437,0.054729,32246,1761979679
351,54,-250.000000,-250.000000,146.800176,1353.365098,0.039901,32300,1761979679
352,75,-250.000000,-250.000000,146.369285,1592.451149,0.047097,32375,1761979680
353,77,-250.000000,-250.000000,146.351438,1501.294187,0.051289,32452,1761979680
354,62,-250.000000,-250.000000,146.497689,1631.461765,0.038003,32514,1761979680
355,75,-250.000000,-250.000000,140.813838,1751.772528,0.042814,32589,1761979680
356,83,-250.000000,-250.000000,138.788662,1793.250118,0.046285,32672,1761979680
357,56,-250.000000,-250.000000,137.701066,1490.579361,0.037569,32728,1761979680
358,57,-224.118793,-250.000000,139.600608,1720.622453,0.033128,32785,1761979680
359,81,-250.000000,-250.000000,139.523072,1775.649782,0.045617,32866,1761979680
360,88,-250.000000,-250.000000,140.420574,1799.217876,0.048910,32954,1761979680
361,84,-250.000000,-250.000000,140.299254,1772.107416,0.047401,33038,1761979680
362,97,-250.000000,-250.000000,140.651618,1860.418536,0.052139,33135,1761979680
363,59,-250.000000,-250.000000,140.761412,1662.650658,0.035486,33194,1761979680
364,53,-250.000000,-250.000000,140.871760,1680.372149,0.031541,33247,1761979680
365,87,-250.000000,-250.000000,141.061152,1824.029752,0.047697,33334,1761979680
366,83,-250.000000,-250.000000,140.452218,1697.113680,0.048907,33417,1761979680
367,81,-250.000000,-250.000000,141.363389,1651.148305,0.049057,33498,1761979680
368,64,-250.000000,-250.000000,141.319981,1790.476882,0.035745,33562,1761979680
369,54,-250.000000,-250.000000,141.323932,1720.008323,0.031395,33616,1761979680
370,76,-250.000000,-250.000000,141.400964,1692.158383,0.044913,33692,1761979680
371,66,-250.000000,-250.000000,141.472158,1733.856518,0.038065,33758,1761979680
372,52,-151.525807,-250.000000,143.945812,1650.575974,0.031504,33810,1761979680
373,64,-250.000000,-250.000000,143.907048,1783.707255,0.035880,33874,1761979680
374,51,-250.000000,-250.000000,144.064357,1706.851872,0.029880,33925,1761979680
375,57,-250.000000,-250.000000,144.219509,1573.982356,0.036214,33982,1761979680
376,87,-250.000000,-250.000000,149.519480,1770.779094,0.049131,34069,1761979681
377,79,-250.000000,-250.000000,149.020345,1621.609796,0.048717,34148,1761979681
378,74,-250.000000,-250.000000,144.457239,1474.608261,0.050183,34222,1761979681
379,50,-250.000000,-250.000000,144.987979,1498.211849,0.033373,34272,1761979681
380,64,-250.000000,-250.000000,144.573675,1485.851711,0.043073,34336,1761979681
381,87,-250.000000,-250.000000,143.823439,1725.128936,0.050431,34423,1761979681
382,74,-250.000000,-250.000000,145.469494,1645.208719,0.044979,34497,1761979681
383,67,-250.000000,-250.000000,145.195482,1648.433609,0.040645,34564,1761979681
384,65,-250.000000,-250.000000,141.936146,1601.330733,0.040591,34629,1761979681
385,60,-250.000000,-250.000000,141.950988,1570.684675,0.038200,34689,1761979681
386,86,-250.000000,-250.000000,144.587935,1678.189932,0.051246,34775,1761979681
387,85,-250.000000,-250.000000,146.937276,1789.091493,0.047510,34860,1761979681
388,71,-250.000000,-250.000000,147.038134,1608.627644,0.044137,34931,1761979681
389,74,-250.000000,-250.000000,146.909359,1799.702518,0.041118,35005,1761979681
390,76,-250.000000,-250.000000,146.859383,1743.478259,0.043591,35081,1761979681
391,61,-250.000000,-250.000000,146.822629,1747.376018,0.034909,35142,1761979681
392,61,-250.000000,-250.000000,146.601308,1703.140271,0.035816,35203,1761979681
393,87,-250.000000,-250.000000,149.245135,1757.009163,0.049516,35290,1761979681
394,71,-250.000000,-250.000000,149.151220,1821.201497,0.038985,35361,1761979681
395,75,-250.000000,-250.000000,147.198345,1717.831828,0.043660,35436,1761979681
396,65,-250.000000,-250.000000,147.030761,1689.983077,0.038462,35501,1761979681
397,73,-250.000000,-250.000000,147.114705,1683.116796,0.043372,35574,1761979681
398,64,-250.000000,-250.000000,146.206071,1698.818806,0.037673,35638,1761979681
399,89,-250.000000,-250.000000,147.606106,1754.378065,0.050730,35727,1761979682
400,54,-250.000000,-250.000000,147.547068,1757.867329,0.030719,35781,1761979682
400,54,-453.224051,-427.806389,176.873038,,18.679339,54,1761979682
401,84,-250.000000,-250.000000,145.970480,1728.879982,0.048586,35865,1761979682
402,62,-250.000000,-250.000000,146.278069,1701.120234,0.036447,35927,1761979682
403,52,-250.000000,-250.000000,145.954004,1753.471572,0.029655,35979,1761979682
404,81,-250.000000,-250.000000,147.536885,1863.930565,0.043457,36060,1761979682
405,57,-250.000000,-250.000000,147.446812,1763.222421,0.032327,36117,1761979682
406,81,-250.000000,-250.000000,146.974690,1812.258285,0.044696,36198,1761979682
407,64,-250.000000,-250.000000,146.372786,1642.671105,0.038961,36262,1761979682
408,81,-250.000000,-250.000000,142.565953,1812.732096,0.044684,36343,1761979682
409,64,-250.000000,-250.000000,142.374654,1682.369145,0.038042,36407,1761979682
410,59,-250.000000,-250.000000,142.284917,1788.913165,0.032981,36466,1761979682
411,62,-250.000000,-250.000000,141.249519,1733.333653,0.035769,36528,1761979682
412,55,-250.000000,-250.000000,141.266543,1769.382023,0.031084,36583,1761979682
413,50,-250.000000,-250.000000,142.025489,1585.760195,0.031531,36633,1761979682
414,60,-250.000000,-250.000000,142.059527,1741.121643,0.034461,36693,1761979682
415,84,-250.000000,-250.000000,141.050064,1853.202199,0.045327,36777,1761979682
416,84,-250.000000,-250.000000,141.043157,1840.769994,0.045633,36861,1761979682
417,93,-250.000000,-250.000000,136.221758,1859.257060,0.050020,36954,1761979682
418,67,-250.000000,-250.000000,135.526110,1621.440668,0.041321,37021,1761979682
419,68,-250.000000,-250.000000,134.628481,1770.759381,0.038402,37089,1761979682
420,52,-250.000000,-250.000000,134.179004,1586.394111,0.032779,37141,1761979682
421,72,-250.000000,-250.000000,134.186843,1787.557050,0.040278,37213,1761979682
422,75,-250.000000,-250.000000,134.185057,1502.659737,0.049911,37288,1761979682
423,91,-250.000000,-250.000000,134.702347,1776.817236,0.051215,37379,1761979682
424,52,-250.000000,-250.000000,135.258075,1680.863522,0.030936,37431,1761979682
425,57,-250.000000,-250.000000,134.058285,1703.920119,0.033452,37488,1761979683
426,86,-250.000000,-250.000000,134.951367,1715.102865,0.050143,37574,1761979683
427,61,-250.000000,-250.000000,135.843183,1708.371464,0.035707,37635,1761979683
428,83,-250.000000,-250.000000,135.698707,8.839561,9.389606,37718,1761979692
429,68,-250.000000,-250.000000,135.712444,1766.952712,0.038484,37786,1761979692
430,59,-250.000000,-250.000000,133.290594,1700.724621,0.034691,37845,1761979692
431,54,-250.000000,-250.000000,134.324341,1670.593733,0.032324,37899,1761979692
432,53,-250.000000,-250.000000,134.699996,1550.196039,0.034189,37952,1761979692
433,81,-250.000000,-250.000000,134.402719,81000000000.000000,0.000000,38033,1761979682
434,69,-250.000000,-250.000000,132.721403,1531.602301,0.045051,38102,1761979682
435,57,-250.000000,-250.000000,132.803678,1522.821287,0.037431,38159,1761979682
436,59,-250.000000,-250.000000,132.750009,1605.001433,0.036760,38218,1761979682
437,78,-250.000000,-250.000000,134.140208,1677.936720,0.046486,38296,1761979683
438,64,-250.000000,-250.000000,133.812633,1469.663216,0.043547,38360,1761979683
439,52,-250.000000,-250.000000,133.910272,1627.773981,0.031945,38412,1761979683
440,83,-250.000000,-250.000000,136.647071,1738.358910,0.047746,38495,1761979683
441,96,-250.000000,-250.000000,145.921594,1731.782063,0.055434,38591,1761979683
442,64,-250.000000,-250.000000,145.798077,1575.945096,0.040611,38655,1761979683
443,76,-250.000000,-250.000000,145.681972,1622.827330,0.046832,38731,1761979683
444,76,-250.000000,-250.000000,145.827137,1769.561861,0.042948,38807,1761979683
445,53,-250.000000,-250.000000,145.702517,1749.276928,0.030298,38860,1761979683
446,52,-250.000000,-250.000000,145.605251,1697.411574,0.030635,38912,1761979683
447,73,-250.000000,-250.000000,144.585453,1681.296082,0.043419,38985,1761979683
448,79,-250.000000,-250.000000,144.548555,1771.925219,0.044584,39064,1761979683
449,84,-250.000000,-250.000000,145.126181,1829.918539,0.045904,39148,1761979683
450,60,-250.000000,-250.000000,145.506375,1776.143640,0.033781,39208,1761979683
451,79,-250.000000,-250.000000,146.674845,1842.973319,0.042866,39287,1761979683
452,61,-250.000000,-250.000000,146.657403,1809.244799,0.033716,39348,1761979683
453,57,-250.000000,-250.000000,147.047873,1644.372570,0.034664,39405,1761979683
454,63,-250.000000,-250.000000,146.826671,1825.865990,0.034504,39468,1761979683
455,73,-250.000000,-250.000000,146.846809,1777.206194,0.041076,39541,1761979683
456,88,-250.000000,-250.000000,146.880520,1765.161271,0.049854,39629,1761979683
457,55,-248.633578,-250.000000,147.332319,1685.641048,0.032629,39684,1761979683
458,54,-250.000000,-250.000000,145.854753,1602.521782,0.033697,39738,1761979683
459,85,-250.000000,-250.000000,145.855451,1875.796928,0.045314,39823,1761979683
460,90,-250.000000,-250.000000,148.052257,1826.451582,0.049276,39913,1761979683
461,55,-250.000000,-250.000000,148.336114,1678.099935,0.032775,39968,1761979683
462,65,-250.000000,-250.000000,148.245109,1782.278269,0.036470,40033,1761979684
463,59,-250.000000,-250.000000,148.526156,1784.436980,0.033064,40092,1761979684
464,69,-250.000000,-250.000000,147.827438,1794.426969,0.038452,40161,1761979684
465,88,-250.000000,-250.000000,147.783973,1834.195118,0.047977,40249,1761979684
466,60,-250.000000,-250.000000,148.444014,1703.974162,0.035212,40309,1761979684
467,57,-250.000000,-250.000000,148.402659,1711.262342,0.033309,40366,1761979684
468,54,-250.000000,-250.000000,148.280468,1671.691129,0.032303,40420,1761979684
469,73,-250.000000,-250.000000,147.245078,1701.183956,0.042911,40493,1761979684
470,116,-250.000000,-250.000000,147.779897,1823.863369,0.063601,40609,1761979684
471,78,-250.000000,-250.000000,147.772002,1689.853884,0.046158,40687,1761979684
472,64,-250.000000,-250.000000,143.397854,1581.954056,0.040456,40751,1761979684
473,59,-250.000000,-250.000000,143.332136,1799.606836,0.032785,40810,1761979684
474,69,-250.000000,-250.000000,143.077032,1836.257121,0.037576,40879,1761979684
475,76,-250.000000,-250.000000,142.615807,1827.971213,0.041576,40955,1761979684
476,82,-250.000000,-250.000000,139.152984,1820.280653,0.045048,41037,1761979684
477,54,-250.000000,-250.000000,139.166458,1744.786004,0.030949,41091,1761979684
478,64,-250.000000,-250.000000,138.893145,1754.365440,0.036480,41155,1761979684
479,85,-250.000000,-250.000000,139.149628,1797.734098,0.047282,41240,1761979684
480,64,-250.000000,-250.000000,139.054887,1696.778544,0.037719,41304,1761979684
481,75,-250.000000,-250.000000,137.305158,1860.904030,0.040303,41379,1761979684
482,61,-250.000000,-250.000000,135.959568,1733.629738,0.035186,41440,1761979684
483,79,-250.000000,-250.000000,137.029735,1766.352236,0.044725,41519,1761979684
484,81,-250.000000,-250.000000,137.116126,1841.481604,0.043986,41600,1761979684
485,54,-250.000000,-250.000000,136.701940,1755.360547,0.030763,41654,1761979684
486,84,-250.000000,-250.000000,133.336929,1879.098301,0.044702,41738,1761979684
487,54,-250.000000,-250.000000,130.981730,1767.318081,0.030555,41792,1761979685
488,77,-250.000000,-250.000000,130.866535,1834.403481,0.041975,41869,1761979685
489,69,-250.000000,-250.000000,130.888905,1793.492864,0.038472,41938,1761979685
490,59,-250.000000,-250.000000,130.805647,1785.531379,0.033043,41997,1761979685
491,79,-250.000000,-250.000000,130.795447,1825.237779,0.043282,42076,1761979685
492,68,-250.000000,-250.000000,130.726628,1669.277022,0.040736,42144,1761979685
493,88,-250.000000,-250.000000,129.746145,1823.142039,0.048268,42232,1761979685
494,75,-250.000000,-250.000000,129.744403,1752.133544,0.042805,42307,1761979685
495,56,-250.000000,-250.000000,131.538639,1636.265641,0.034224,42363,1761979685
496,74,-250.000000,-250.000000,131.109537,1761.532458,0.042009,42437,1761979685
497,71,-250.000000,-250.000000,131.092567,1767.028725,0.040180,42508,1761979685
498,56,-250.000000,-250.000000,131.580826,1759.026309,0.031836,42564,1761979685
499,75,-250.000000,-250.000000,130.318229,1810.001323,0.041436,42639,1761979685
500,52,-250.000000,-250.000000,132.020166,1709.103367,0.030425,42691,1761979685
501,112,-250.000000,-250.000000,132.971823,1902.232603,0.058878,42803,1761979685
502,79,-250.000000,-250.000000,132.714804,1535.236140,0.051458,42882,1761979685
503,63,-250.000000,-250.000000,132.577816,1683.429227,0.037424,42945,1761979685
504,81,-250.000000,-250.000000,131.048057,1632.762183,0.049609,43026,1761979685
505,71,-250.000000,-250.000000,130.839177,1587.252669,0.044731,43097,1761979685
506,65,-250.000000,-250.000000,129.927332,1606.539540,0.040460,43162,1761979685
507,63,-250.000000,-250.000000,130.110690,1691.403172,0.037247,43225,1761979685
508,73,-250.000000,-250.000000,129.837882,1838.127151,0.039714,43298,1761979685
509,56,-250.000000,-250.000000,130.331852,1525.142033,0.036718,43354,1761979685
510,58,-250.000000,-250.000000,131.771264,1613.525539,0.035946,43412,1761979685
511,52,-250.000000,-250.000000,132.332264,1751.261095,0.029693,43464,1761979685
512,59,-250.000000,-250.000000,132.264319,1796.797502,0.032836,43523,1761979686
513,72,-250.000000,-250.000000,131.338503,1836.999678,0.039194,43595,1761979686
514,58,-250.000000,-250.000000,130.778114,1719.766936,0.033726,43653,1761979686
515,75,-250.000000,-250.000000,131.180505,1813.946569,0.041346,43728,1761979686
516,64,-250.000000,-250.000000,131.147016,1801.253840,0.035531,43792,1761979686
517,61,-250.000000,-250.000000,130.901327,1809.500714,0.033711,43853,1761979686
518,74,-250.000000,-250.000000,130.775631,1857.263793,0.039844,43927,1761979686
519,83,-250.000000,-250.000000,131.558687,1799.181527,0.046132,44010,1761979686
520,58,-250.000000,-250.000000,130.929686,1748.493377,0.033171,44068,1761979686
521,81,-250.000000,-250.000000,132.450884,1873.717028,0.043230,44149,1761979686
522,75,-250.000000,-250.000000,132.691489,1726.467844,0.043441,44224,1761979686
523,88,-250.000000,-250.000000,132.847499,1832.783407,0.048014,44312,1761979686
524,64,-250.000000,-250.000000,131.930842,1739.946434,0.036783,44376,1761979686
525,72,-250.000000,-250.000000,131.737344,1763.032798,0.040839,44448,1761979686
526,91,-250.000000,-250.000000,131.397493,1867.729178,0.048722,44539,1761979686
527,48,-250.000000,-250.000000,130.701930,1601.847427,0.029965,44587,1761979686
528,67,-250.000000,-250.000000,130.822776,1759.587044,0.038077,44654,1761979686
529,52,-250.000000,-250.000000,130.975493,1574.222524,0.033032,44706,1761979686
530,70,-250.000000,-250.000000,130.464248,1469.990888,0.047619,44776,1761979686
531,67,-250.000000,-250.000000,129.080023,1711.397822,0.039149,44843,1761979686
532,56,-250.000000,-250.000000,128.872239,1663.545813,0.033663,44899,1761979686
533,83,-250.000000,-250.000000,131.826603,1684.752906,0.049265,44982,1761979686
534,68,-250.000000,-250.000000,131.875145,1760.409049,0.038627,45050,1761979686
535,53,-250.000000,-250.000000,132.570122,1645.299879,0.032213,45103,1761979686
536,85,-250.000000,-250.000000,134.935724,1832.797861,0.046377,45188,1761979686
537,69,-250.000000,-250.000000,133.881154,1816.536587,0.037984,45257,1761979687
538,69,-250.000000,-250.000000,133.921230,1814.429672,0.038028,45326,1761979687
539,51,-250.000000,-250.000000,134.158084,1737.928910,0.029345,45377,1761979687
540,51,-250.000000,-250.000000,132.028022,1652.857439,0.030856,45428,1761979687
541,82,-250.000000,-250.000000,119.941145,1779.408273,0.046083,45510,1761979687
542,53,-250.000000,-250.000000,120.917808,1500.493500,0.035322,45563,1761979687
543,58,-250.000000,-250.000000,121.176976,1709.014240,0.033938,45621,1761979687
544,78,-250.000000,-250.000000,121.027064,1740.180701,0.044823,45699,1761979687
545,77,-250.000000,-250.000000,120.776576,1795.067743,0.042895,45776,1761979687
546,68,-250.000000,-250.000000,120.168939,1696.048905,0.040093,45844,1761979687
547,79,-250.000000,-250.000000,120.270197,1702.233766,0.046410,45923,1761979687
548,53,-250.000000,-250.000000,120.677387,1706.847503,0.031051,45976,1761979687
549,52,-250.000000,-250.000000,119.547621,1618.172840,0.032135,46028,1761979687
550,84,-250.000000,-250.000000,119.507711,1782.543655,0.047124,46112,1761979687
551,80,-250.000000,-250.000000,122.251904,1776.250199,0.045039,46192,1761979687
552,85,-250.000000,-250.000000,127.574382,1844.460862,0.046084,46277,1761979687
553,83,-250.000000,-250.000000,127.533509,1789.176519,0.046390,46360,1761979687
554,85,-250.000000,-250.000000,130.721351,1747.729474,0.048635,46445,1761979687
555,82,-250.000000,-250.000000,132.176693,1811.765752,0.045260,46527,1761979687
556,69,-250.000000,-250.000000,132.133262,1721.727969,0.040076,46596,1761979687
557,60,-250.000000,-250.000000,129.894327,1655.374050,0.036246,46656,1761979687
558,61,-250.000000,-250.000000,128.361327,1617.579465,0.037711,46717,1761979687
559,69,-250.000000,-250.000000,129.079746,1796.944994,0.038399,46786,1761979687
560,71,-250.000000,-250.000000,126.192424,1800.217529,0.039440,46857,1761979687
561,85,-250.000000,-250.000000,127.324157,1816.169250,0.046802,46942,1761979687
562,89,-250.000000,-250.000000,127.959930,1785.424846,0.049848,47031,1761979688
563,68,-250.000000,-250.000000,126.949881,1330.493978,0.051109,47099,1761979688
564,67,-250.000000,-250.000000,127.490009,1461.688415,0.045837,47166,1761979688
565,69,-250.000000,-250.000000,127.195615,7.346763,9.391891,47235,1761979697
566,68,-250.000000,-250.000000,126.630209,1451.936875,0.046834,47303,1761979697
567,76,-250.000000,-250.000000,128.663365,1486.059085,0.051142,47379,1761979697
568,51,-250.000000,-250.000000,128.211221,1491.718880,0.034189,47430,1761979697
569,84,-250.000000,-250.000000,130.583154,84000000000.000000,0.000000,47514,1761979687
570,52,-250.000000,-250.000000,131.060323,1374.548965,0.037831,47566,1761979687
571,59,-250.000000,-250.000000,131.180455,1414.548456,0.041709,47625,1761979687
572,68,-250.000000,-250.000000,131.218212,1389.072363,0.048954,47693,1761979687
573,56,-250.000000,-250.000000,131.219768,1423.909697,0.039328,47749,1761979688
574,69,-250.000000,-250.000000,131.345139,1502.062956,0.045937,47818,1761979688
575,56,-250.000000,-250.000000,132.924485,1504.018237,0.037234,47874,1761979688
576,86,-250.000000,-250.000000,133.880943,1392.090524,0.061778,47960,1761979688
577,73,-250.000000,-250.000000,133.815363,1370.564870,0.053263,48033,1761979688
578,64,-250.000000,-250.000000,133.901148,1599.963380,0.040001,48097,1761979688
579,56,-250.000000,-250.000000,132.966025,1562.145174,0.035848,48153,1761979688
580,75,-250.000000,-250.000000,135.135254,1623.325059,0.046201,48228,1761979688
581,52,-250.000000,-250.000000,136.522316,1494.240376,0.034800,48280,1761979688
582,75,-250.000000,-250.000000,137.326534,1765.012035,0.042493,48355,1761979688
583,69,-250.000000,-250.000000,136.434701,1772.002400,0.038939,48424,1761979688
584,74,-250.000000,-250.000000,136.747598,1743.836571,0.042435,48498,1761979688
585,68,-250.000000,-250.000000,136.714270,1797.917685,0.037822,48566,1761979688
586,80,-250.000000,-250.000000,139.100781,1830.634500,0.043701,48646,1761979688
587,64,-250.000000,-250.000000,138.658269,1639.250441,0.039042,48710,1761979688
588,74,-250.000000,-250.000000,138.702533,1790.648613,0.041326,48784,1761979688
589,55,-250.000000,-250.000000,138.766911,1778.946914,0.030917,48839,1761979688
590,52,-250.000000,-250.000000,139.592178,1755.730036,0.029617,48891,1761979688
591,54,-250.000000,-250.000000,139.760425,1508.873111,0.035788,48945,1761979688
592,56,-250.000000,-250.000000,139.760732,1736.206972,0.032254,49001,1761979688
593,97,-250.000000,-250.000000,139.027557,1841.155466,0.052684,49098,1761979688
594,71,-250.000000,-250.000000,139.017760,1799.543062,0.039454,49169,1761979688
595,54,-250.000000,-250.000000,137.119430,1531.078321,0.035269,49223,1761979688
596,63,-250.000000,-250.000000,137.258779,1587.405771,0.039687,49286,1761979688
597,66,-250.000000,-250.000000,137.177520,1703.375467,0.038747,49352,1761979689
598,58,-250.000000,-250.000000,136.423412,1718.357799,0.033753,49410,1761979689
599,55,-250.000000,-250.000000,136.713522,1702.434762,0.032307,49465,1761979689
600,71,-250.000000,-250.000000,134.649817,1794.133038,0.039573,49536,1761979689
600,71,-610.028908,-458.313125,169.524602,,25.737579,71,1761979689
601,72,-250.000000,-250.000000,133.447045,1810.447519,0.039769,49608,1761979689
602,67,-250.000000,-250.000000,133.187644,1745.141360,0.038392,49675,1761979689
603,54,-250.000000,-250.000000,134.940800,1723.148911,0.031338,49729,1761979689
604,56,-250.000000,-250.000000,134.711682,1749.579322,0.032008,49785,1761979689
605,71,-250.000000,-250.000000,134.664228,1789.862807,0.039668,49856,1761979689
606,74,-250.000000,-250.000000,135.589874,1773.834674,0.041718,49930,1761979689
607,67,-250.000000,-250.000000,135.281670,1817.830183,0.036857,49997,1761979689
608,78,-250.000000,-250.000000,136.202965,1819.472504,0.042870,50075,1761979689
609,72,-250.000000,-250.000000,135.511549,1755.765371,0.041008,50147,1761979689
610,78,-250.000000,-250.000000,135.266969,1761.525024,0.044280,50225,1761979689
611,61,-250.000000,-250.000000,134.697717,1700.785365,0.035866,50286,1761979689
612,60,-250.000000,-250.000000,134.991219,1767.585655,0.033945,50346,1761979689
613,88,-250.000000,-250.000000,137.339164,1846.934369,0.047647,50434,1761979689
614,59,-250.000000,-250.000000,137.336980,1517.252826,0.038886,50493,1761979689
615,57,-250.000000,-250.000000,138.064350,1649.034191,0.034566,50550,1761979689
616,53,-250.000000,-250.000000,139.491769,1716.163666,0.030883,50603,1761979689
617,66,-250.000000,-250.000000,139.333406,1831.840443,0.036029,50669,1761979689
618,80,-250.000000,-250.000000,142.186740,1841.474741,0.043443,50749,1761979689
619,53,-250.000000,-250.000000,144.195842,1721.572987,0.030786,50802,1761979689
620,64,-250.000000,-250.000000,144.118188,1770.764191,0.036143,50866,1761979689
621,90,-250.000000,-250.000000,143.493411,1766.675684,0.050943,50956,1761979689
622,59,-250.000000,-250.000000,144.379025,1712.778400,0.034447,51015,1761979689
623,71,-250.000000,-250.000000,143.629926,1756.501949,0.040421,51086,1761979689
624,62,-250.000000,-250.000000,143.630380,1797.293818,0.034496,51148,1761979690
625,74,-250.000000,-250.000000,143.798324,1807.142293,0.040949,51222,1761979690
626,68,-250.000000,-250.000000,143.535946,1760.800301,0.038619,51290,1761979690
627,62,-250.000000,-250.000000,142.737804,1727.920477,0.035881,51352,1761979690
628,76,-250.000000,-250.000000,144.430778,1746.917939,0.043505,51428,1761979690
629,53,-250.000000,-250.000000,146.707972,1727.016517,0.030689,51481,1761979690
630,72,-250.000000,-250.000000,147.183630,1854.177491,0.038831,51553,1761979690
631,57,-250.000000,-250.000000,147.230263,1769.918846,0.032205,51610,1761979690
632,83,-250.000000,-250.000000,147.074094,1824.470583,0.045493,51693,1761979690
633,55,-250.000000,-250.000000,144.974064,1738.525748,0.031636,51748,1761979690
634,51,-250.000000,-250.000000,146.278215,1697.667529,0.030041,51799,1761979690
635,84,-250.000000,-250.000000,147.329463,1845.252998,0.045522,51883,1761979690
636,82,-250.000000,-250.000000,146.523388,1813.475740,0.045217,51965,1761979690
637,52,-250.000000,-250.000000,147.521443,1538.271383,0.033804,52017,1761979690
638,71,-250.000000,-250.000000,147.529637,1794.587136,0.039563,52088,1761979690
639,84,-250.000000,-250.000000,147.711005,1803.927827,0.046565,52172,1761979690
640,51,-250.000000,-250.000000,147.284289,1659.525392,0.030732,52223,1761979690
641,83,-250.000000,-250.000000,147.092608,1811.643528,0.045815,52306,1761979690
642,59,-250.000000,-250.000000,145.703197,1673.591517,0.035254,52365,1761979690
643,80,-250.000000,-250.000000,145.809898,1838.619163,0.043511,52445,1761979690
644,79,-250.000000,-250.000000,146.746764,1825.217671,0.043283,52524,1761979690
645,68,-250.000000,-250.000000,146.783083,1735.471982,0.039182,52592,1761979690
646,89,-250.000000,-250.000000,156.184258,1801.833512,0.049394,52681,1761979690
647,66,-250.000000,-250.000000,156.132253,1573.516652,0.041944,52747,1761979690
648,84,-250.000000,-250.000000,156.572764,1810.249073,0.046402,52831,1761979690
649,71,-250.000000,-250.000000,156.153670,1628.740109,0.043592,52902,1761979691
650,58,-250.000000,-250.000000,156.409037,1747.337954,0.033193,52960,1761979691
651,57,-250.000000,-250.000000,153.904020,1533.153312,0.037178,53017,1761979691
652,64,-250.000000,-250.000000,150.770828,1741.933628,0.036741,53081,1761979691
653,68,-250.000000,-250.000000,150.800177,1808.795429,0.037594,53149,1761979691
654,65,-250.000000,-250.000000,149.130532,1814.048760,0.035831,53214,1761979691
655,73,-250.000000,-250.000000,148.315273,1738.023886,0.042002,53287,1761979691
656,82,-250.000000,-250.000000,149.595263,1826.835972,0.044886,53369,1761979691
657,51,-250.000000,-250.000000,149.425594,1734.082688,0.029410,53420,1761979691
658,59,-250.000000,-250.000000,149.295213,1803.331264,0.032717,53479,1761979691
659,50,-250.000000,-250.000000,149.601449,1603.744093,0.031177,53529,1761979691
660,78,-250.000000,-250.000000,150.269208,1817.269239,0.042922,53607,1761979691
661,76,-250.000000,-250.000000,150.028566,1753.751336,0.043336,53683,1761979691
662,89,-250.000000,-250.000000,156.396256,1683.175846,0.052876,53772,1761979691
663,53,-250.000000,-250.000000,157.778670,1695.728315,0.031255,53825,1761979691
664,73,-250.000000,-250.000000,157.575819,1843.417012,0.039600,53898,1761979691
665,76,-250.000000,-250.000000,159.182197,1789.298487,0.042475,53974,1761979691
666,65,-250.000000,-250.000000,159.035471,1754.441999,0.037049,54039,1761979691
667,56,-250.000000,-250.000000,157.166324,1764.801972,0.031732,54095,1761979691
668,52,-250.000000,-250.000000,157.972001,1712.875067,0.030358,54147,1761979691
669,81,-250.000000,-250.000000,157.943339,1842.330410,0.043966,54228,1761979691
670,72,-250.000000,-250.000000,156.785481,1784.325113,0.040351,54300,1761979691
671,59,-250.000000,-250.000000,156.518807,1754.665154,0.033625,54359,1761979691
672,69,-250.000000,-250.000000,156.663542,1786.771640,0.038617,54428,1761979691
673,76,-250.000000,-250.000000,156.784231,1743.697611,0.043586,54504,1761979691
674,57,-250.000000,-250.000000,156.884332,1751.775609,0.032538,54561,1761979691
675,74,-250.000000,-250.000000,155.073361,1793.939809,0.041250,54635,1761979692
676,70,-250.000000,-250.000000,153.941522,1704.754130,0.041062,54705,1761979692
677,50,-250.000000,-250.000000,155.418540,1679.656564,0.029768,54755,1761979692
678,85,-250.000000,-250.000000,155.557771,1812.641865,0.046893,54840,1761979692
679,73,-250.000000,-250.000000,155.312863,1781.134773,0.040985,54913,1761979692
680,58,-250.000000,-250.000000,154.522467,1279.100848,0.045344,54971,1761979692
681,73,-250.000000,-250.000000,153.015718,1613.899608,0.045232,55044,1761979692
682,69,-250.000000,-250.000000,152.867353,1705.071942,0.040468,55113,1761979692
683,64,-250.000000,-250.000000,152.810586,1806.685036,0.035424,55177,1761979692
684,61,-250.000000,-250.000000,152.298726,1731.799158,0.035223,55238,1761979692
685,121,-250.000000,-250.000000,158.015011,1806.428914,0.066983,55359,1761979692
686,74,-250.000000,-250.000000,156.034340,1760.333579,0.042037,55433,1761979692
687,85,-250.000000,-250.000000,158.277037,1661.009886,0.051174,55518,1761979692
688,59,-250.000000,-250.000000,158.794284,1699.241485,0.034721,55577,1761979692
689,51,-250.000000,-250.000000,159.083920,1753.141040,0.029091,55628,1761979692
690,76,-250.000000,-250.000000,159.057959,1802.828403,0.042156,55704,1761979692
